Page,Date_surveys,Site,Focal_sp,Plot,Tree,Neighbour_sp_ID,Neighbour_DBH_cm,Neighbour_distance_m,Notes_surveys,Neighbour_DBH_cm_2,Neighbour_DBH_cm_3,Neighbour_DBH_cm_4,Neighbour_DBH_cm_5,Neighbour_DBH_cm_6,Neighbour_DBH_cm_7,Neighbour_DBH_cm_8,Neighbour_DBH_cm_9,Neighbour_DBH_cm_10,Neighbour_DBH_cm_11
10,17/02/2022,MER,VIMI,A,3,Eucalyptus amygdalina,10,7.8,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Pink tip,4,7.8,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Pink tip,4,7.6,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Bursaria spinosa,4.5,7.5,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Pink tip,6,7,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Pink tip,4,6.6,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Eucalyptus delegatensis,9,7,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Pink tip,4,7.7,,4,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Pink tip,5,8.4,,5,3,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Pink tip,8,9,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Eucalyptus nitida,6,9.6,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Beyeria viscosa,10,9.4,S to E,7,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Pink tip,8,8.5,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Eucalyptus delegatensis,17,9.5,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Pink tip,12,9.5,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Pink tip,9,10,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Eucalyptus delegatensis,12,8.5,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Pink tip,7,6.6,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Eucalyptus nitida,6,3.2,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Pink tip,16,6,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,COQ,1.5,6,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Pink tip,8,6.1,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Pink tip,4,8.1,,,,,,,,,,,
10,17/02/2022,MER,VIMI,A,3,Pink tip,18,8,,6,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Eucalyptus obliqua,12.2,9.7,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Eucalyptus nitida,11,8.2,S to W,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Eucalyptus delegatensis,46,8.8,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Stink,11,8.6,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,7,5,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Eucalyptus delegatensis,12,2.3,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Eucalyptus nitida,13,5,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Stink,4,5,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,3,5.2,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,4,5.2,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,3,5.2,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,7,5.2,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Eucalyptus delegatensis,41.5,4,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,3,5.1,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,5,2,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Eucalyptus nitida,12,1.3,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Olearia argophylla,12,2,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Olearia argophylla,16,1.8,,14,15,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,7,4.6,,7,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,8,4.4,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,15,6,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,COQ,4,8.3,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Eucalyptus nitida,3,9.4,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,8,10,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Eucalyptus nitida,4,9.5,N to W,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,9,3.9,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,9,2.9,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,6,2,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Olearia argophylla,15,1.2,,21,5,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,9,3.2,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,9,3,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,10,3.2,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,10,5.5,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,8,5.4,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Tree fern,20,8.5,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,14,10,,,,,,,,,,,
11,17/02/2022,MER,VIMI,A,3,Pink tip,10,10,,,,,,,,,,,
11,17/02/2022,MER,AMYG,A,2,Eucalyptus delegatensis,59.5,0.3,"N to W; focal is amyg, fibrous bark. Nitida has a flaky bark",,,,,,,,,,
11,17/02/2022,MER,AMYG,A,2,Eucalyptus delegatensis,21.5,2.6,,,,,,,,,,,
11,17/02/2022,MER,AMYG,A,2,Pink tip,15,2,,,,,,,,,,,
11,17/02/2022,MER,AMYG,A,2,Stink,25,3,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,14,3,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Stink,3,4,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Stink,2,5.5,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Stink,2.5,5.5,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Pink tip,9,5,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,8,5,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Pink tip,8,4.8,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,7,6,,21.8,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Stink,1,6,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Stink,2.5,6.5,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,COQ,4,8.2,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,8,10,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus delegatensis,58,10,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Pink tip,4,9,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Pink tip,6,8.7,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Pink tip,6,8.8,,5,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Stink,1,8,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Stink,3,8,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Stink,4,7.3,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Pink tip,4,8.5,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus delegatensis,13,9,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Pink tip,10,9.3,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Pink tip,8,10,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Pink tip,15,10,,7,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,COQ,2,9.2,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,4,9,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Pink tip,11,7.3,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,9,8,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Stink,4,6,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Stink,1,6,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Pink tip,7,4,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,7,4,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus delegatensis,16.2,2.5,S to E,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus delegatensis,12.5,5.4,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus delegatensis,30.2,6.9,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,11,7.3,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Pink tip,7,7.4,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus delegatensis,10,8.1,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus delegatensis,11,9.2,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Pink tip,7,9.5,,9,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,4,9.3,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,2.5,10,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Pink tip,12,9,,,,,,,,,,,
12,17/02/2022,MER,AMYG,A,2,Pink tip,9,5,S to W,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus delegatensis,26.5,5.7,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus amygdalina,17.3,6.6,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,9,7.6,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,9,8,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,15,8.3,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,7,9.1,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,7,9.3,,3,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,9,9.4,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus amygdalina,25,8.1,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pittosporum bicolor,12,8,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,17.2,6.4,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,15.7,5.6,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus delegatensis,11.6,1.1,N to W,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus amygdalina,9,5,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,9.2,5.8,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Stink,4,7.3,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,6,9.2,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,10,9.5,,6,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,4,10,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,7,9,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,6,8.7,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus delegatensis,10,7.9,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,6,7,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,10,7,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,7,7,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,4,7.2,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,4,8,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,12,6,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,8,6.5,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,5,6.1,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus amygdalina,10,3,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Acacia longifolia,13,1.5,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,7,1.4,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus amygdalina,10,2.2,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,4,2.1,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus amygdalina,8,3.1,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,8,3.9,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus delegatensis,53,4.7,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,7,6.5,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,7,7,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,6,8,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,6,8,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,5,8.3,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,4,8,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Eucalyptus nitida,8,9.2,,,,,,,,,,,
13,17/02/2022,MER,AMYG,A,2,Pink tip,7,9.2,,6,,,,,,,,,
14,17/02/2022,MER,AMYG,A,2,Pink tip,3,9,,,,,,,,,,,
14,17/02/2022,MER,AMYG,A,2,Pink tip,4,9.1,,,,,,,,,,,
14,17/02/2022,MER,AMYG,A,2,Pink tip,6,10,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Acacia dealbata,28.4,2.8,"N to E; most trees have reddist brown bark, peeling (something) secondary branches. Juveniles not blue and not elliptical, likely obliqua; elevation 420 m",,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,,24,3.4,Did not record ID omg,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,COQ,4,,Did not record distance,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Eucalyptus obliqua,35,8.5,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Eucalyptus obliqua,60,8.5,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Acacia dealbata,35,9,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,COQ,3,8.5,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,COQ,3,8.5,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,COQ,3,8.5,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Bracken,0.5,4,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Bracken,0.5,3,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,,18.4,3.5,S to E; did not record species omg; some estimation here,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Eucalyptus obliqua,35,6,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Acacia dealbata,32.3,10,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Tree fern,30,2.5,S to W,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Tree fern,35,2,N to W,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Tree fern,35,4,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Tree fern,35,4,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Eucalyptus obliqua,30,6,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Eucalyptus obliqua,20,8,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Tree fern,35,4,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Tree fern,35,6.5,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,2,Tree fern,35,5,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,Eucalyptus obliqua,47,4.6,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,Acacia dealbata,5.5,10,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,Eucalyptus obliqua,21.5,4,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,Eucalyptus obliqua,22.5,3.5,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,Eucalyptus obliqua,40,3.6,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,Olearia argophylla,25,5,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,Eucalyptus obliqua,51.5,6.3,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,Acacia dealbata,31.1,7.3,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,Tree fern,50,10,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,Eucalyptus obliqua,61.5,10,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,Tree fern,35,10,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,Olearia argophylla,16,9.8,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,Olearia argophylla,19,9.6,,17,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,COQ,5,9.6,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,Tree fern,40,7.5,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,Eucalyptus obliqua,48,7.5,,,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,Leather,21,8.5,,12,,,,,,,,,
14,17/02/2022,MER,OBLI,C,3,COQ,17,,Did not record distance,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,3,Eucalyptus obliqua,50,8.5,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,3,COQ,5,7.5,,7,,,,,,,,,
15,17/02/2022,MER,OBLI,C,3,Unknown 1,7,,Did not record distance,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,3,Leather,12,1.8,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,3,?,8,5.3,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,3,Acacia dealbata,52.3,6.5,S to W,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,3,COQ,5,5.8,,4,9,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Unknown 1,20,,Did not record distance; opposite leaves very white underside,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,COQ,5,1.5,N to E,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,COQ,7,1.8,,4,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,COQ,6,1.5,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Acacia dealbata,28.4,6,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Eucalyptus dalrympleana,75,8,N to W,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Eucalyptus obliqua,35.5,6,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Pomaderris apetala,13,6.4,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Pomaderris apetala,9.9,6.6,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Pomaderris apetala,9.8,6.6,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Tree fern,40,8,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Tree fern,35,8.5,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Acacia dealbata,26.5,9.7,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Eucalyptus dalrympleana,46.6,10,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Eucalyptus obliqua,40.3,5.5,S to W,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Tree fern,50,10,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Eucalyptus obliqua,44.3,2.5,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Acacia dealbata,52.4,4,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Eucalyptus obliqua,65,9,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,Tree fern,50,5.7,S to E,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,COQ,10,8,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,COQ,7,7.7,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,COQ,8,6,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,COQ,7,9,,,,,,,,,,,
15,17/02/2022,MER,OBLI,C,1,COQ,10,10,,10,,,,,,,,,
1,18/02/2022,MER,VIMI,B,3,Acacia dealbata,22.9,8,"N to E; yesterday, leather was not meaning leatherwood!",,,,,,,,,,
1,18/02/2022,MER,VIMI,B,3,COQ,2.5,5.7,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,3,Acacia dealbata,17.8,9.5,S to E,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,3,COQ,2.5,7,,1,,,,,,,,,
1,18/02/2022,MER,VIMI,B,3,Acacia dealbata,54.7,7.5,S to W,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,3,Acacia dealbata,2,6.2,N to W,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,3,Acacia dealbata,7.1,8.3,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,3,Acacia dealbata,41.8,9.1,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Acacia dealbata,11,0.6,N to E,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,2,3.2,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,COQ,2.5,5,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,COQ,4,6.4,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Bracken,0.2,8.5,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,COQ,5,10,,5,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Tree fern,35,8.3,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,2,7,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,1,6.5,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,1,6.5,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Bedfordia unkown,1.5,5,Sp?; Leaves parallel to the ground,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,1,7.4,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,2,8.5,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Tree fern,29,6.2,S to E,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Tree fern,25,10,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Unknown 2,9,9.8,Leather?,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Cheese,40,9,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pomaderris,6,2.6,S to W; rough leaves,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Eucalyptus viminalis,33,3.9,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,COQ,3,5,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Eucalyptus obliqua,41.7,,"Did not record distance; reddish bark but definitely obliqua. Juvenile leaves confirmed. Mostly barky, secondary branches barky",19,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Tree fern,25,6.8,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Tree fern,,8.9,Did not record size or species,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,COQ,30,6.7,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,4,5,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,2,7,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,2,7,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,2,7,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,1,7,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,2,7.1,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,2,7.3,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,2,7.5,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,2,7.7,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,2,7.9,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,3,7.8,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,1,7.1,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,1,7.3,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,1,7.5,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,1,7.7,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Pointy,1,7.9,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Tree fern,35,9,,,,,,,,,,,
1,18/02/2022,MER,VIMI,B,1,Eucalyptus viminalis,43,10,,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,Pointy,1,9,,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,Pointy,1,9,,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,Pointy,1,9,,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,Pointy,1,9,,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,Pointy,1,9,,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,Pointy,2,9,,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,Pointy,2,9.5,,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,Pointy,1,10,,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,Pointy,1,10,,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,Pointy,1,10,,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,Pointy,1,10,,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,Pointy,1,10,,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,Pointy,1,10,,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,Pointy,1,10,,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,Pointy,1,10,,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,COQ,5,8.7,N to W,,,,,,,,,,
2,18/02/2022,MER,VIMI,B,1,Pointy,3,4.3,,,,,,,,,,,
